window,merchant_id,model,MAPE,sMAPE,MAE,RMSE,MASE
2023,M034,Holt-Winters,12.462614427493163,13.550926081216689,8346.889469971271,9863.768302704597,1.2261085806660867
2023,M034,SARIMA,8.24327945139645,8.185056583032992,5448.754979788608,8054.282026066129,0.800389804932792
2023,M034,Driver Scenario Regression,5.859993456182345,5.738157994224114,3860.9304407714894,4890.179874888443,0.5671477931767932
2023,M035,Naive,18.78857122713361,17.061989820058518,24914.71166666666,28451.78303370077,1.1359691773321101
2023,M035,Seasonal Naive,15.668177331701639,17.48812316147825,22797.5725,27219.941988137572,1.0394396702026512
2023,M035,SMA(3),10.579813765222102,11.205546858971179,15961.931111111104,24292.120988197996,0.7277732929648876
2023,M035,"WMA(1,2,3)",10.02914995616861,10.094455355463662,14468.388333333334,22523.012836283262,0.6596762351589797
2023,M035,SES,10.150169806872471,10.095416362841785,14468.388333333334,22463.31424988061,0.6596762351589797
2023,M035,Holt,8.892954207623093,8.961309278264752,12889.658721491229,18661.20041645493,0.5876951421249595
2023,M035,Holt-Winters,9.06567700896243,8.947625204440344,12477.190443738851,14874.555935480608,0.5688889341132958
2023,M035,SARIMA,11.37558750647134,10.806828687643982,15371.013213160739,19363.20220971508,0.7008307970056195
2023,M035,Driver Scenario Regression,130.67493351783003,73.39380069683065,189028.09537495315,223219.36748392574,8.618606262380638
2023,M036,Naive,7.6160896928607,7.369969875518205,15598.577500000001,18729.80863236884,0.6506798834398132
2023,M036,Seasonal Naive,11.435922207978415,11.888072762791655,25463.6125,32130.99261935001,1.062190473038748
2023,M036,SMA(3),10.691005446647976,9.773332711902698,21158.24305555555,27348.774546995646,0.8825960652617281
2023,M036,"WMA(1,2,3)",7.926086067966982,7.4936257851084775,15881.88722222222,20236.800777980567,0.6624978801150176
2023,M036,SES,7.727140520997809,7.576781449271776,16042.760470128485,18488.097164484345,0.6692085552516597
2023,M036,Holt,7.11037996783311,6.674683348400374,14039.559318549707,18949.770559317494,0.5856469169025359
2023,M036,Holt-Winters,8.556578857242297,8.03602880167989,17460.117442688006,22002.308448381515,0.7283322586597195
2023,M036,SARIMA,10.565658938766704,9.761273158758677,21991.192837557162,31000.7865037515,0.9173417763410894
2023,M036,Driver Scenario Regression,11.516032874618292,11.772195873894802,25072.991955452122,30385.37943868602,1.045896107068799
2023,M037,Naive,6.646272146397269,6.628923591351941,2142.4141666666665,2763.4873341109537,0.5912791229859251
2023,M037,Seasonal Naive,10.831463473983828,10.892652665870408,3509.875833333333,4352.689558256863,0.9686811900388821
2023,M037,SMA(3),6.672551385635614,6.650827782727002,2149.465277777776,2766.2620848161987,0.593225140174721
2023,M037,"WMA(1,2,3)",7.033619684984865,6.950190356026632,2246.345277777777,2820.220330664195,0.6199627907775466
2023,M037,SES,6.319562539783133,6.3552783840526414,2054.753115431143,2742.4130268396293,0.5670857852545896
2023,M037,Holt,7.111603166484922,7.012139705562779,2266.515563898769,2836.5289334053173,0.6255295337880967
2023,M037,Holt-Winters,9.365510276115396,9.60824499183308,3061.4641226527106,3469.0270853858456,0.8449252481892364
2023,M037,SARIMA,26.745464658782154,23.150372024317914,8225.20678825364,8782.708039023846,2.270052696535018
2023,M037,Driver Scenario Regression,11.539163216702864,10.656265099001597,3551.272763989605,4496.879925937472,0.9801062175772469
2023,M038,Naive,11.111015356460562,12.35094928443058,8795.803333333331,12739.909910356506,1.0085205225788016
2023,M038,Seasonal Naive,16.033475858743778,18.647607416607944,12363.42416666667,17426.37343252773,1.4175813770389052
2023,M038,SMA(3),10.247702910223067,11.24905223179998,8089.567222222217,11844.793033921882,0.927543994926963
